fylke;fag;kjonn;foreldrenes utdanningsnivå;variabel;values
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2009;123
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2010;135
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2011;134
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2012;99
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2013;116
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2014;109
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2015;120
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Grunnskole eller ingen fullført utdanning;Elever_2016;117
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2009;3,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2010;3,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2011;3,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2012;3,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2013;3,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2014;3,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2015;3,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2016;3,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2009;679
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2010;617
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2011;647
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2012;672
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2013;692
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2014;622
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2015;619
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Videregåendeskole-nivå eller påbygging videregående;Elever_2016;567
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2009;4,1
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2010;4,1
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2011;4
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2012;4
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2013;4,1
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2014;4
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2015;4,1
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2016;4,1
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2009;462
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2010;477
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2011;468
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2012;490
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2013;491
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2014;532
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2015;541
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2016;535
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2009;4,3
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2010;4,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2011;4,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2012;4,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2013;4,4
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2014;4,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2015;4,5
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2016;4,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2009;130
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2010;104
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2011;119
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2012;143
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2013;148
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2014;137
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2015;157
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Universitets- og høgskolenivå, mer enn 4 år;Elever_2016;162
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2009;3
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2010;3,2
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2011;3,6
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2012;3
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2013;3,1
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2014;3,3
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2015;3,4
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Gjennomsnittlig standpunktkarakter_2016;3,3
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2009;42
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2010;47
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2011;38
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2012;48
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2013;26
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2014;21
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2015;24
09 Aust-Agder;Engelsk skriftlig;Begge kjønn;Uoppgitt;Elever_2016;30
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2009;3,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2010;3,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2011;3,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2012;3,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2013;3,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2014;3,6
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2015;3,6
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2016;3,7
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2009;713
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2010;703
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2011;702
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2012;747
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2013;767
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2014;698
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2015;760
09 Aust-Agder;Engelsk skriftlig;Gutter;Alle utdanningsnivå;Elever_2016;748
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2009;2,7
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2010;2,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2011;3
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2012;2,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2013;2,9
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2014;3,2
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2015;2,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2016;3,1
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2009;59
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2010;67
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2011;70
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2012;51
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2013;55
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2014;53
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2015;61
09 Aust-Agder;Engelsk skriftlig;Gutter;Grunnskole eller ingen fullført utdanning;Elever_2016;55
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2009;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2010;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2011;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2012;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2013;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2014;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2015;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Gjennomsnittlig standpunktkarakter_2016;3,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2009;337
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2010;318
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2011;311
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2012;327
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2013;353
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2014;308
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2015;339
09 Aust-Agder;Engelsk skriftlig;Gutter;Videregåendeskole-nivå eller påbygging videregående;Elever_2016;306
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2009;3,9
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2010;3,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2011;3,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2012;3,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2013;3,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2014;3,9
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2015;3,9
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Gjennomsnittlig standpunktkarakter_2016;3,9
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2009;225
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2010;244
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2011;235
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2012;264
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2013;268
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2014;256
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2015;274
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, 4 år eller mindre;Elever_2016;288
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2009;4,1
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2010;4,4
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2011;4,2
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2012;4,2
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2013;4,2
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2014;4,4
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2015;4,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Gjennomsnittlig standpunktkarakter_2016;4,5
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2009;70
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2010;49
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2011;69
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2012;78
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2013;76
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2014;73
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2015;74
09 Aust-Agder;Engelsk skriftlig;Gutter;Universitets- og høgskolenivå, mer enn 4 år;Elever_2016;86
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2009;2,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2010;3
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2011;3,3
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2012;2,6
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2013;3,1
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2014;
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2015;2,8
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Gjennomsnittlig standpunktkarakter_2016;3,1
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2009;22
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2010;25
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2011;17
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2012;27
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2013;15
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2014;
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2015;12
09 Aust-Agder;Engelsk skriftlig;Gutter;Uoppgitt;Elever_2016;13
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2009;3,9
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2010;4
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2011;4
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2012;3,9
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2013;4,1
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2014;4
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2015;4
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Gjennomsnittlig standpunktkarakter_2016;4,1
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2009;723
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2010;677
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2011;704
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2012;705
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2013;706
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2014;723
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2015;701
09 Aust-Agder;Engelsk skriftlig;Jenter;Alle utdanningsnivå;Elever_2016;663
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2009;3,3
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2010;3,3
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2011;3,4
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2012;3,4
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2013;3,6
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2014;3,4
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2015;3,3
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Gjennomsnittlig standpunktkarakter_2016;3,7
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2009;64
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2010;68
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2011;64
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2012;48
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2013;61
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2014;56
09 Aust-Agder;Engelsk skriftlig;Jenter;Grunnskole eller ingen fullført utdanning;Elever_2015;59
